customer_ID,Recency,Frequency,Monetary,Segment
13227,97,12,361.56,Loyal
15504,56,9,361.54,Loyal
5332,59,8,361.35,Loyal
561,21,11,361.21,Loyal
17054,138,2,361.15,Promising
9425,162,9,360.96,Loyal
15480,13,9,360.64,Loyal
19215,61,4,360.37,Loyal
9241,339,4,360.35,Promising
6499,163,5,360.32,Loyal
3264,506,4,360.28,Promising
12521,87,13,360.25,Loyal
13732,179,10,359.85,Loyal
12006,212,5,359.73,Loyal
23114,132,12,359.6,Loyal
16326,8,12,359.33,Loyal
3678,114,4,359.21,Loyal
1471,391,9,359.18,Loyal
20704,22,10,359.11,Loyal
19242,0,8,358.95,Loyal
16686,17,9,358.71,Loyal
13527,108,5,358.48,Loyal
14157,370,3,358.28,Promising
11823,8,12,358.15,Loyal
8289,229,8,358.08,Loyal
1032,60,9,357.96,Loyal
16886,53,16,357.86,Loyal
15082,60,7,357.76,Loyal
5246,0,5,357.73,Loyal
9603,34,13,357.54,Loyal
11677,287,8,357.44,Loyal
1606,16,15,357.39,Loyal
15706,111,3,357.03,Loyal
8832,45,11,356.82,Loyal
3138,54,4,356.8,Loyal
4066,8,8,356.61,Loyal
19958,233,8,356.4,Loyal
19208,33,8,356.24,Loyal
15642,179,7,356.09,Loyal
20536,4,7,355.99,Loyal
21757,427,8,355.79,Loyal
15278,0,12,355.78,Loyal
23159,429,3,355.68,Promising
5498,498,2,355.32,Promising
11214,197,3,354.96,Promising
11837,13,6,354.55,Loyal
7111,351,5,354.42,Promising
12081,141,6,353.47,Loyal
11878,433,4,353.21,Promising
14361,142,2,353.12,Promising
8162,35,17,353.11,Loyal
11759,197,6,353.03,Loyal
15205,332,5,353.02,Loyal
3653,124,8,352.58,Loyal
4618,516,2,352.5,Promising
23532,219,10,351.87,Loyal
5765,314,6,351.33,Loyal
16843,29,12,351.07,Loyal
6633,450,3,350.97,Promising
13460,46,12,350.74,Loyal
5631,246,7,350.34,Loyal
18127,224,17,350.27,Loyal
19561,19,11,350.25,Loyal
20422,13,8,350.22,Loyal
6996,2,12,350.05,Loyal
20706,473,1,349.9,Promising
14701,183,6,349.76,Loyal
3289,15,7,349.6,Loyal
765,179,3,349.43,Promising
6305,98,9,349.27,Loyal
6290,32,11,349.06,Loyal
10471,85,7,348.92,Loyal
22009,106,10,348.91,Loyal
5426,30,4,348.51,Loyal
252,20,6,348.26,Loyal
2405,10,10,348.25,Loyal
13499,283,5,348.25,Loyal
5444,4,12,348.19,Loyal
9462,250,5,347.94,Loyal
21443,84,7,347.9,Loyal
1229,131,10,347.61,Loyal
4918,21,14,347.52,Loyal
9739,19,16,347.2,Loyal
19830,313,12,346.83,Loyal
4237,206,4,346.32,Loyal
22144,152,4,346.17,Loyal
11814,160,5,346.14,Loyal
10372,325,2,345.69,Promising
12591,81,9,345.56,Loyal
2280,12,13,345.44,Loyal
11266,505,1,345.33,Promising
10058,145,8,345.26,Loyal
6783,245,9,345.23,Loyal
22349,3,4,345.18,Loyal
8957,97,11,345.1,Loyal
16434,89,9,345.04,Loyal
14714,69,5,344.96,Loyal
13490,177,8,344.91,Loyal
20492,304,4,344.82,Promising
23075,27,6,344.76,Loyal
18812,68,13,344.16,Loyal
15959,438,4,344.06,Promising
746,346,4,344,Promising
12034,52,7,343.89,Loyal
15356,19,6,343.86,Loyal
7871,18,7,343.34,Loyal
19973,142,8,343.33,Loyal
15448,304,9,343.02,Loyal
15398,328,3,342.97,Promising
7434,203,4,342.66,Loyal
22948,65,11,342.57,Loyal
9358,80,2,342.54,Promising
6576,37,11,342.42,Loyal
10143,138,3,342.33,Promising
13645,38,7,342.29,Loyal
11209,274,4,342.26,Promising
7535,117,13,342.23,Loyal
1584,78,5,342.19,Loyal
17144,1,9,341.8,Loyal
19638,80,6,341.66,Loyal
5405,197,5,341.3,Loyal
21181,393,5,341.22,Promising
17646,408,3,341.03,Promising
16039,64,11,340.89,Loyal
6335,100,7,340.81,Loyal
16060,142,7,340.7,Loyal
1460,40,8,340.64,Loyal
9890,21,5,340.62,Loyal
14355,166,9,339.9,Loyal
8728,45,8,339.84,Loyal
228,175,13,339.79,Loyal
15862,142,5,339.77,Loyal
19247,250,3,339.77,Promising
10102,59,9,339.76,Loyal
8284,514,2,339.73,Promising
7232,19,8,339.7,Loyal
15612,231,6,339.63,Loyal
10654,30,11,339.58,Loyal
1533,36,10,339.46,Loyal
11106,243,11,339.24,Loyal
20241,109,8,339.22,Loyal
3517,130,12,338.98,Loyal
18164,253,9,338.95,Loyal
14295,240,4,338.76,Promising
12744,343,3,338.69,Promising
12938,29,8,338.49,Loyal
22444,65,8,338.26,Loyal
3213,471,6,337.77,Promising
2228,268,4,337.62,Promising
5795,416,3,337.59,Promising
6658,440,4,337.32,Promising
22755,62,9,337.24,Loyal
18668,44,12,337.24,Loyal
12320,231,4,337.12,Promising
4274,48,6,337.04,Loyal
13345,126,8,337.02,Loyal
5226,74,10,336.93,Loyal
16094,207,12,336.56,Loyal
11981,72,11,336.53,Loyal
4488,218,16,336.28,Loyal
21104,364,2,336.04,Promising
23072,279,7,335.84,Loyal
15679,39,7,335.55,Loyal
11242,196,4,334.49,Loyal
12947,7,14,334.24,Loyal
8993,8,9,334.16,Loyal
10644,290,6,333.52,Loyal
16998,167,7,333.52,Loyal
4598,229,8,332.99,Loyal
1586,342,5,332.88,Promising
2430,70,9,332.69,Loyal
17763,116,11,332.63,Loyal
1684,15,12,332.6,Loyal
10061,26,12,332.53,Loyal
12538,72,10,332.44,Loyal
7120,66,10,332.38,Loyal
3091,112,7,332.26,Loyal
4289,288,4,332.17,Promising
4625,501,2,331.96,Promising
4321,237,8,331.71,Loyal
10473,70,5,331.55,Loyal
12879,45,5,331.53,Loyal
8357,237,3,331.52,Promising
20383,20,9,331.34,Loyal
6056,63,9,331.31,Loyal
18778,13,9,331.17,Loyal
2595,176,8,330.67,Loyal
7101,359,4,330.62,Promising
9222,261,15,330.53,Loyal
5989,338,3,330.42,Promising
10173,247,6,330.31,Loyal
22188,334,4,330.24,Promising
5221,355,13,329.86,Loyal
8901,452,2,329.67,Promising
21990,136,8,329.64,Loyal
14559,232,4,329.58,Promising
16120,227,8,329.54,Loyal
19690,32,3,329.29,Loyal
585,45,12,329.16,Loyal
2107,39,9,328.61,Loyal
17192,336,7,328.6,Loyal
11531,201,3,328.34,Promising
2986,143,9,328.19,Loyal
9692,4,10,328.09,Loyal
9143,3,8,328.05,Loyal
8078,102,2,327.93,Promising
3791,119,6,327.88,Loyal
15096,112,13,327.84,Loyal
20095,231,3,327.78,Promising
19304,25,13,327.72,Loyal
7359,142,11,327.67,Loyal
2061,153,8,327.64,Loyal
8487,45,17,327.54,Loyal
1294,138,6,327.44,Loyal
12371,497,2,327.4,Promising
927,178,4,327.36,Loyal
11044,167,6,327.32,Loyal
3443,13,10,327.26,Loyal
19780,106,3,327.19,Loyal
22181,156,4,327.15,Loyal
23053,176,8,327.06,Loyal
7691,398,6,326.78,Loyal
21680,13,10,326.75,Loyal
23143,310,3,326.65,Promising
17259,114,5,326.28,Loyal
9423,74,9,326.17,Loyal
12553,99,7,326.13,Loyal
11421,40,12,325.8,Loyal
5749,58,10,325.53,Loyal
870,113,11,325.46,Loyal
2317,21,9,325.29,Loyal
14505,69,14,325.28,Loyal
2945,15,6,325.18,Loyal
18591,37,7,325.18,Loyal
21237,39,9,325.18,Loyal
5232,3,9,324.96,Loyal
3044,26,15,324.92,Loyal
4079,1,5,324.9,Loyal
97,94,4,324.75,Loyal
8875,17,6,324.71,Loyal
14959,241,9,324.45,Loyal
3536,3,16,324.15,Loyal
9157,21,9,323.92,Loyal
7973,7,6,323.83,Loyal
13688,1,10,323.24,Loyal
16641,41,10,323.2,Loyal
16129,152,5,323.15,Loyal
4277,4,9,322.73,Loyal
13074,448,7,322.66,Loyal
18747,329,3,322.56,Promising
3769,333,3,322.55,Promising
9799,120,5,322.49,Loyal
23399,107,11,322.37,Loyal
12585,404,3,322.29,Promising
18618,301,10,322.27,Loyal
1083,3,11,322.23,Loyal
3099,397,4,321.96,Promising
8128,46,8,321.83,Loyal
13814,193,7,321.41,Loyal
8632,208,12,321.37,Loyal
545,248,4,321.34,Promising
4879,29,4,320.96,Loyal
21900,30,6,320.95,Loyal
19805,224,9,320.82,Loyal
2368,42,5,320.8,Loyal
9535,112,11,320.77,Loyal
9092,53,11,320.59,Loyal
21579,106,6,320.49,Loyal
22149,41,8,320.49,Loyal
18233,206,5,320.22,Loyal
9698,66,6,320.2,Loyal
22306,13,15,320.18,Loyal
9289,2,12,320.17,Loyal
19472,378,8,319.9,Loyal
6929,518,3,319.89,Promising
15113,219,5,319.81,Loyal
21759,63,12,319.43,Loyal
20410,86,12,319.3,Loyal
6462,204,8,319.08,Loyal
40,114,14,318.94,Loyal
16158,333,3,318.91,Promising
8674,304,2,318.76,Promising
16059,89,12,318.43,Loyal
5575,21,16,318.38,Loyal
4206,37,7,317.71,Loyal
10539,103,5,317.27,Loyal
18043,26,17,317.15,Loyal
11887,11,8,317.14,Loyal
4259,167,5,317.12,Loyal
22590,23,13,316.97,Loyal
5120,123,9,316.93,Loyal
21446,28,17,316.67,Loyal
3596,60,14,316.63,Loyal
3303,25,8,316.58,Loyal
17676,51,6,316.44,Loyal
21464,296,5,316.38,Loyal
20920,78,4,316.34,Loyal
6080,48,14,316.3,Loyal
10621,153,3,316.25,Promising
13806,120,4,315.93,Loyal
46,230,7,315.87,Loyal
1444,103,3,315.66,Loyal
19347,37,5,315.64,Loyal
14915,25,5,315.58,Loyal
14198,159,8,315.1,Loyal
8409,88,8,315,Loyal
19358,197,4,314.86,Loyal
10044,91,6,314.49,Loyal
10544,101,9,314.38,Loyal
9740,13,12,314.33,Loyal
12657,20,16,314.29,Loyal
4406,114,14,314.24,Loyal
18399,270,8,314.01,Loyal
8910,94,7,313.97,Loyal
5670,122,7,313.96,Loyal
8105,99,3,313.88,Loyal
18604,48,5,313.77,Loyal
8171,15,7,313.76,Loyal
23338,18,12,313.7,Loyal
4556,106,5,313.62,Loyal
17706,3,8,313.48,Loyal
21239,24,15,313.45,Loyal
21693,99,10,313.41,Loyal
6871,28,7,313.41,Loyal
20303,137,6,313.31,Loyal
1349,14,13,313.22,Loyal
3971,152,9,312.79,Loyal
4131,153,5,312.39,Loyal
19415,19,5,312.32,Loyal
12263,202,3,312.04,Promising
2450,222,7,312.04,Loyal
5695,18,8,312.02,Loyal
23534,59,8,311.92,Loyal
14217,104,5,311.91,Loyal
11247,203,6,311.84,Loyal
13666,173,6,311.62,Loyal
15142,67,4,311.44,Loyal
13035,87,6,311.26,Loyal
7415,185,6,311.14,Loyal
20247,396,5,310.72,Promising
11251,84,7,310.68,Loyal
1607,28,6,310.14,Loyal
7393,38,11,310.12,Loyal
15623,111,8,310.08,Loyal
11152,331,8,309.87,Loyal
10893,58,13,309.77,Loyal
19770,1,12,309.65,Loyal
4776,58,4,309.59,Loyal
23487,61,6,309.47,Loyal
17089,2,8,309.44,Loyal
7427,230,4,309.43,Promising
11690,164,17,309.06,Loyal
2851,18,13,309.04,Loyal
6013,333,6,308.9,Loyal
9275,57,3,308.89,Loyal
16331,33,10,308.8,Loyal
2295,8,9,308.79,Loyal
6735,236,5,308.63,Loyal
6017,336,9,308.58,Loyal
981,101,2,308.38,Promising
5995,123,9,308.37,Loyal
11651,74,7,308.34,Loyal
9375,114,9,308.09,Loyal
18331,180,5,307.86,Loyal
23196,128,7,307.78,Loyal
4375,146,8,307.74,Loyal
8304,35,12,307.51,Loyal
11425,158,13,307.44,Loyal
12204,6,7,307.17,Loyal
18918,61,5,307.04,Loyal
5711,29,9,306.95,Loyal
12000,101,3,306.81,Loyal
8601,2,9,306.61,Loyal
10973,233,5,306.57,Loyal
10699,221,7,306.5,Loyal
20976,46,9,306.2,Loyal
19234,371,6,306.15,Loyal
11995,54,9,305.6,Loyal
23040,60,6,305.57,Loyal
2993,351,5,305.56,Promising
7781,516,1,305.48,Promising
3421,69,14,305.46,Loyal
2871,230,4,305.46,Promising
4416,29,8,305.44,Loyal
20797,8,12,305.37,Loyal
2148,230,9,305.22,Loyal
238,338,5,305.19,Promising
3778,381,5,305.12,Promising
11543,8,8,305.07,Loyal
6669,36,11,305.02,Loyal
8095,202,8,305.01,Loyal
9898,4,5,304.95,Loyal
3313,163,3,304.84,Promising
23423,234,4,304.78,Promising
11335,447,6,304.71,Promising
9311,26,6,304.67,Loyal
8174,90,8,304.32,Loyal
9565,66,12,304.23,Loyal
14813,98,8,303.67,Loyal
14715,246,5,303.65,Loyal
431,14,6,303.61,Loyal
21171,230,6,303.3,Loyal
8925,9,5,303.22,Loyal
11803,190,6,303.21,Loyal
126,210,2,302.75,Promising
20120,56,12,302.73,Loyal
1699,210,4,302.7,Promising
16777,3,9,302.6,Loyal
7697,198,8,302.52,Loyal
132,50,6,302.43,Loyal
23023,232,2,302.4,Promising
21566,422,2,302.19,Promising
13451,91,4,302.03,Loyal
3737,231,4,301.87,Promising
1869,113,4,301.62,Loyal
20485,101,3,301.54,Loyal
17314,22,14,301.54,Loyal
16895,94,8,301.42,Loyal
1099,13,12,301.3,Loyal
23498,38,7,301.29,Loyal
10472,152,4,301.15,Loyal
15978,336,3,301.14,Promising
20088,64,4,300.98,Loyal
20129,6,6,300.76,Loyal
8744,52,5,300.72,Loyal
17359,102,6,300.62,Loyal
22581,180,3,300.52,Promising
18961,50,6,300.4,Loyal
10481,155,4,300.29,Loyal
20503,343,5,300.13,Promising
19613,1,7,300.07,Loyal
2013,335,8,299.94,Loyal
17263,42,8,299.89,Loyal
5148,503,4,299.77,Promising
10475,27,8,299.48,Loyal
3090,74,15,299.47,Loyal
2470,56,11,299.38,Loyal
16122,30,14,299.3,Loyal
5489,404,4,299.06,Promising
4506,336,3,299.02,Promising
11369,64,10,298.68,Loyal
5682,170,4,298.65,Loyal
13063,66,9,298.59,Loyal
7487,50,5,298.52,Loyal
14928,232,5,298.51,Loyal
1232,296,8,298.46,Loyal
15859,184,4,298.42,Loyal
845,55,13,298.05,Loyal
14781,95,4,297.97,Loyal
16628,112,6,297.94,Loyal
18808,19,6,297.86,Loyal
17125,10,9,297.86,Loyal
15013,233,7,297.8,Loyal
365,100,12,297.8,Loyal
21703,388,4,297.71,Promising
4169,474,4,297.7,Promising
16489,74,4,297.66,Loyal
16848,107,3,297.39,Loyal
11826,71,12,297.33,Loyal
6404,117,9,297.23,Loyal
17168,70,5,297.09,Loyal
21448,143,5,296.75,Loyal
15154,491,1,296.48,Promising
8675,194,6,296.44,Loyal
16234,30,6,296.39,Loyal
19124,50,5,296.32,Loyal
18054,143,6,296.16,Loyal
13890,100,6,296.02,Loyal
22238,9,14,295.99,Loyal
3018,92,6,295.98,Loyal
15483,19,10,295.97,Loyal
10942,261,2,295.92,Promising
8277,230,7,295.86,Loyal
8091,119,16,295.86,Loyal
2475,136,3,295.78,Promising
19754,51,7,295.66,Loyal
12906,9,9,295.33,Loyal
5845,26,5,295.2,Loyal
1085,65,13,295.03,Loyal
23207,118,6,294.73,Loyal
4091,152,2,294.71,Promising
8701,124,6,294.38,Loyal
4097,212,7,294.23,Loyal
12523,26,9,294.08,Loyal
189,545,1,294.03,Promising
6870,16,6,294.02,Loyal
424,20,8,293.94,Loyal
2762,353,4,293.74,Promising
3045,479,8,293.67,Loyal
18036,54,4,293.32,Loyal
9968,16,10,293.07,Loyal
9005,81,7,293,Loyal
22540,287,4,292.99,Promising
767,212,10,292.82,Loyal
4219,94,7,292.79,Loyal
8133,57,8,292.65,Loyal
12631,248,3,292.58,Promising
21671,3,5,292.58,Loyal
22019,0,14,292.42,Loyal
13948,34,8,292.14,Loyal
12184,55,15,292.08,Loyal
18594,208,10,292.07,Loyal
7786,99,9,292.05,Loyal
15295,24,8,292.03,Loyal
14504,3,9,292.02,Loyal
17752,45,12,291.93,Loyal
5665,188,7,291.9,Loyal
567,64,5,291.87,Loyal
11612,394,3,291.7,Promising
13099,97,8,291.61,Loyal
11885,44,9,291.59,Loyal
12562,99,7,291.58,Loyal
13658,97,9,291.55,Loyal
16683,36,4,291.35,Loyal
13515,497,1,290.95,Promising
19274,371,4,290.94,Promising
20109,60,8,290.88,Loyal
6204,214,4,290.86,Promising
17502,290,3,290.8,Promising
11652,84,7,290.61,Loyal
22558,47,8,290.23,Loyal
1092,5,10,290.18,Loyal
5065,47,7,289.9,Loyal
11747,9,8,289.71,Loyal
3902,512,2,289.66,Promising
19033,48,5,289.6,Loyal
10984,2,13,289.13,Loyal
22389,376,9,288.97,Loyal
12671,78,8,288.84,Loyal
5606,44,8,288.7,Loyal
14875,14,9,288.57,Loyal
8038,402,4,288.29,Promising
12649,38,11,288.09,Loyal
10536,224,8,288.09,Loyal
8136,440,5,288.09,Promising
147,199,8,288.07,Loyal
7333,365,3,287.9,Promising
17519,120,5,287.75,Loyal
14234,108,8,287.68,Loyal
17528,117,9,287.65,Loyal
23024,371,7,287.64,Loyal
19753,27,5,287.5,Loyal
5872,225,9,287.47,Loyal
4572,425,2,287.32,Promising
17819,155,7,287.31,Loyal
12048,1,17,287.3,Loyal
5999,84,5,287.26,Loyal
4372,337,3,286.94,Promising
11017,73,12,286.9,Loyal
22724,180,11,286.83,Loyal
22233,250,4,286.63,Promising
20317,58,15,286.62,Loyal
4873,262,3,286.57,Promising
11805,46,6,286.55,Loyal
7052,211,5,286.52,Loyal
10705,489,4,286.48,Promising
19716,92,7,286.42,Loyal
3819,372,3,286.39,Promising
22613,0,11,286.38,Loyal
22067,276,5,286.35,Promising
22283,109,7,286.34,Loyal
1212,240,9,286.32,Loyal
10106,99,8,286.3,Loyal
3899,73,11,286.21,Loyal
4897,85,6,286.15,Loyal
13196,236,8,285.96,Loyal
4853,464,6,285.92,Promising
8353,124,4,285.89,Loyal
4280,124,10,285.8,Loyal
3984,17,7,285.74,Loyal
10529,193,8,285.6,Loyal
21585,32,15,285.59,Loyal
22717,178,4,285.57,Loyal
18261,100,8,285.45,Loyal
21933,289,11,285.42,Loyal
21441,49,5,285.4,Loyal
3498,209,6,285.25,Loyal
547,54,11,284.99,Loyal
20343,49,10,284.98,Loyal
433,15,7,284.94,Loyal
2229,60,4,284.9,Loyal
992,196,6,284.89,Loyal
18744,1,4,284.77,Loyal
5939,150,6,284.73,Loyal
22975,13,10,284.69,Loyal
18629,247,6,284.64,Loyal
14288,417,3,284.34,Promising
20272,475,1,283.97,Promising
1282,540,1,283.97,Promising
1038,541,1,283.97,Promising
10268,1,9,283.77,Loyal
19903,327,6,283.66,Loyal
4670,50,11,283.53,Loyal
14570,436,2,283.51,Promising
910,39,14,283.41,Loyal
22670,19,5,283.16,Loyal
11809,0,7,283.04,Loyal
8442,19,11,283.01,Loyal
6618,256,9,283.01,Loyal
5079,56,11,282.95,Loyal
14138,495,1,282.92,Promising
13288,32,7,282.89,Loyal
17760,8,7,282.85,Loyal
22332,57,11,282.84,Loyal
19895,200,5,282.6,Loyal
8355,213,6,282.54,Loyal
12326,387,7,282.5,Loyal
19608,131,5,282.28,Loyal
22594,66,16,282.26,Loyal
17181,115,6,282.26,Loyal
13702,92,5,282.23,Loyal
15640,43,7,282.08,Loyal
16281,57,6,282.06,Loyal
22541,112,5,281.96,Loyal
21234,54,4,281.94,Loyal
14528,218,4,281.89,Promising
5978,73,10,281.67,Loyal
19258,9,3,281.59,Loyal
19858,48,6,281.56,Loyal
17662,169,4,281.54,Loyal
19149,75,8,281.52,Loyal
23173,389,9,281.51,Loyal
22720,104,12,281.25,Loyal
12608,406,6,281.21,Promising
8142,6,13,281.19,Loyal
5278,319,3,281.17,Promising
19955,97,5,280.74,Loyal
18326,93,3,280.7,Loyal
1993,388,11,280.47,Loyal
5159,144,8,280.37,Loyal
10123,20,3,280.24,Loyal
3376,502,6,280.18,Promising
6914,213,9,279.97,Loyal
998,74,5,279.87,Loyal
11235,50,6,279.72,Loyal
7405,233,4,279.67,Promising
819,517,7,279.67,Promising
22079,134,7,279.62,Loyal
21980,234,6,279.59,Loyal
4283,344,3,279.54,Promising
1790,110,4,279.28,Loyal
4797,344,3,279.17,Promising
15964,153,4,278.87,Loyal
4193,529,1,278.86,Promising
3783,13,8,278.7,Loyal
4628,211,10,278.57,Loyal
10515,107,7,278.3,Loyal
4805,18,11,278.3,Loyal
21816,27,8,278.25,Loyal
8005,122,15,278.1,Loyal
2466,21,10,277.96,Loyal
1204,389,4,277.83,Promising
4180,38,7,277.79,Loyal
2460,27,12,277.78,Loyal
21673,19,6,277.7,Loyal
18737,15,9,277.66,Loyal
17915,24,11,277.64,Loyal
18912,0,9,277.5,Loyal
7586,330,3,277.49,Promising
8986,47,10,277.41,Loyal
14063,86,8,277.34,Loyal
19462,353,3,277.28,Promising
21086,115,6,277.24,Loyal
22727,203,3,277.2,Promising
14724,408,4,277.04,Promising
15894,106,8,277,Loyal
10248,36,8,276.95,Loyal
15208,39,6,276.44,Loyal
11957,108,10,276.25,Loyal
6405,42,5,276.24,Loyal
3670,78,10,276.06,Loyal
22749,58,11,275.93,Loyal
3784,237,7,275.78,Loyal
22443,29,5,275.39,Loyal
3406,21,10,275.37,Loyal
13468,15,7,274.88,Loyal
19140,104,8,274.88,Loyal
1732,176,6,274.86,Loyal
1647,146,8,274.83,Loyal
18404,378,8,274.71,Loyal
13845,74,5,274.68,Loyal
18907,318,7,274.67,Loyal
629,60,6,274.63,Loyal
2712,116,14,274.6,Loyal
6991,112,9,274.27,Loyal
9524,1,4,274.14,Loyal
9681,20,7,274.13,Loyal
19815,198,6,273.95,Loyal
4507,164,5,273.9,Loyal
6185,82,8,273.87,Loyal
11396,152,4,273.85,Loyal
16760,401,2,273.65,Promising
3715,40,5,273.64,Loyal
1654,220,4,273.59,Promising
12228,34,5,273.58,Loyal
19658,3,11,273.5,Loyal
17838,172,11,273.3,Loyal
18699,60,3,272.83,Loyal
1796,21,6,272.8,Loyal
7086,192,8,272.63,Loyal
1284,31,9,272.31,Loyal
20815,0,6,272.12,Loyal
14785,366,7,272.12,Loyal
13582,227,9,272.12,Loyal
16529,74,3,271.87,Loyal
13194,226,7,271.57,Loyal
23439,112,7,271.49,Loyal
6979,467,3,271.23,Promising
744,210,3,271.2,Promising
17861,105,6,271.14,Loyal
15670,13,5,271,Loyal
7177,162,11,270.85,Loyal
881,73,5,270.85,Loyal
14005,212,8,270.71,Loyal
4448,82,8,270.7,Loyal
10087,213,5,270.57,Loyal
14163,482,3,270.4,Promising
790,2,15,270.37,Loyal
5152,20,10,270.05,Loyal
3291,51,9,269.97,Loyal
2299,0,13,269.88,Loyal
11697,24,8,269.8,Loyal
3315,253,7,269.79,Loyal
21132,17,7,269.69,Loyal
827,186,7,269.42,Loyal
270,522,2,269.17,Promising
2549,73,5,269.04,Loyal
15526,451,4,269,Promising
4113,365,3,268.84,Promising
7539,274,8,268.83,Loyal
14419,75,10,268.78,Loyal
18318,32,9,268.41,Loyal
7591,93,7,268.33,Loyal
2232,537,1,268.32,Promising
14069,145,6,268.04,Loyal
18295,76,8,267.98,Loyal
6254,437,3,267.97,Promising
784,230,4,267.88,Promising
12986,95,4,267.87,Loyal
4542,497,4,267.8,Promising
7102,283,9,267.79,Loyal
10930,15,5,267.77,Loyal
23370,138,6,267.77,Loyal
8673,6,6,267.72,Loyal
1738,219,9,267.57,Loyal
5210,469,2,267.55,Promising
18027,99,10,267.47,Loyal
16556,36,7,267.46,Loyal
20295,302,2,267.28,Promising
99,196,7,267.25,Loyal
5910,87,5,267.24,Loyal
13085,399,4,267.09,Promising
19424,117,4,266.96,Loyal
9314,132,7,266.94,Loyal
19357,326,3,266.88,Promising
21023,188,6,266.87,Loyal
9938,493,2,266.85,Promising
13777,476,3,266.83,Promising
9875,93,6,266.8,Loyal
12435,25,6,266.65,Loyal
3400,50,6,266.64,Loyal
15578,29,6,266.61,Loyal
22508,6,4,266.42,Loyal
6197,50,6,266.41,Loyal
21490,6,6,266.28,Loyal
16107,337,6,266.28,Loyal
6998,467,3,266.21,Promising
9672,239,6,266.12,Loyal
16053,379,6,266.06,Promising
16390,102,17,265.96,Loyal
22787,416,4,265.72,Promising
19673,169,6,265.61,Loyal
1450,23,7,265.45,Loyal
12751,19,9,265.19,Loyal
4649,23,7,265.03,Loyal
12556,37,7,264.73,Loyal
7,100,3,264.67,Loyal
23551,292,6,264.63,Loyal
4587,430,2,264.61,Promising
21021,173,3,264.45,Promising
11845,13,4,264.3,Loyal
12896,194,9,264.07,Loyal
12022,21,14,264.05,Loyal
11586,91,4,263.91,Loyal
3480,120,7,263.8,Loyal
15912,45,5,263.73,Loyal
19432,106,8,263.72,Loyal
21725,375,3,263.63,Promising
8458,29,5,263.59,Loyal
18658,67,13,263.53,Loyal
11574,29,11,263.49,Loyal
4896,282,9,263.26,Loyal
12482,208,5,263.23,Loyal
12505,383,9,263.22,Loyal
6901,231,6,262.92,Loyal
7524,218,8,262.58,Loyal
9930,509,1,262.54,Promising
11799,238,4,262.52,Promising
2271,495,3,262.43,Promising
13023,234,6,262.33,Loyal
22712,139,5,262.2,Loyal
373,176,9,262.18,Loyal
15201,101,5,262.15,Loyal
6140,93,5,262.15,Loyal
18482,104,8,262.13,Loyal
21837,39,9,262.12,Loyal
10151,296,7,262.07,Loyal
6377,74,4,262.06,Loyal
23436,135,6,261.99,Loyal
2022,230,3,261.91,Promising
8656,512,1,261.79,Promising
17889,17,14,261.68,Loyal
8509,82,9,261.58,Loyal
15874,488,1,261.38,Promising
20132,74,13,261.35,Loyal
22126,463,3,261.16,Promising
23289,228,6,261.09,Loyal
17559,157,5,261.06,Loyal
7193,57,13,260.83,Loyal
2531,470,2,260.81,Promising
396,29,7,260.62,Loyal
19009,324,8,260.44,Loyal
22752,164,12,260.4,Loyal
3780,141,4,260.32,Loyal
21325,383,5,260.16,Promising
20822,207,6,260.08,Loyal
9245,207,2,260.03,Promising
14827,134,9,259.79,Loyal
21216,6,12,259.79,Loyal
16775,126,3,259.48,Promising
22868,20,6,259.47,Loyal
2332,408,9,259.32,Loyal
23076,126,4,259.24,Loyal
16349,488,1,259.05,Promising
6882,23,12,259.01,Loyal
8203,43,10,259,Loyal
800,128,4,258.96,Loyal
13710,60,8,258.88,Loyal
12996,9,8,258.8,Loyal
7450,61,11,258.72,Loyal
22691,275,5,258.7,Promising
19845,308,4,258.58,Promising
12430,66,5,258.52,Loyal
18949,102,6,258.45,Loyal
18019,314,5,258.26,Promising
1882,28,9,258.09,Loyal
4536,60,15,257.98,Loyal
20953,400,3,257.98,Promising
17380,420,2,257.92,Promising
23042,73,5,257.9,Loyal
1004,149,3,257.88,Promising
12548,10,8,257.88,Loyal
13894,229,4,257.82,Promising
10530,205,5,257.79,Loyal
3028,167,17,257.75,Loyal
4111,4,9,257.67,Loyal
1724,207,6,257.65,Loyal
2261,507,2,257.64,Promising
16755,339,3,257.54,Promising
12816,25,2,257.47,Loyal
11502,99,4,257.47,Loyal
7139,104,10,257.24,Loyal
21176,49,5,257.22,Loyal
20784,99,5,257.03,Loyal
23109,160,7,257.02,Loyal
18735,135,10,256.98,Loyal
12082,55,12,256.96,Loyal
4067,152,8,256.9,Loyal
19296,61,14,256.69,Loyal
6947,120,3,256.51,Promising
11723,334,5,256.49,Promising
280,428,3,256.45,Promising
997,262,8,256.25,Loyal
18615,41,8,256.24,Loyal
10977,19,5,256.21,Loyal
5320,229,5,256.12,Loyal
