customer_ID,Recency,Frequency,Monetary
11335,447,6,304.71
9311,26,6,304.67
8174,90,8,304.32
9565,66,12,304.23
14813,98,8,303.67
14715,246,5,303.65
431,14,6,303.61
21171,230,6,303.3
8925,9,5,303.22
11803,190,6,303.21
126,210,2,302.75
20120,56,12,302.73
1699,210,4,302.7
16777,3,9,302.6
7697,198,8,302.52
132,50,6,302.43
23023,232,2,302.4
21566,422,2,302.19
13451,91,4,302.03
3737,231,4,301.87
1869,113,4,301.62
20485,101,3,301.54
17314,22,14,301.54
16895,94,8,301.42
1099,13,12,301.3
23498,38,7,301.29
10472,152,4,301.15
15978,336,3,301.14
20088,64,4,300.98
20129,6,6,300.76
8744,52,5,300.72
17359,102,6,300.62
22581,180,3,300.52
18961,50,6,300.4
10481,155,4,300.29
20503,343,5,300.13
19613,1,7,300.07
2013,335,8,299.94
17263,42,8,299.89
5148,503,4,299.77
10475,27,8,299.48
3090,74,15,299.47
2470,56,11,299.38
16122,30,14,299.3
5489,404,4,299.06
4506,336,3,299.02
11369,64,10,298.68
5682,170,4,298.65
13063,66,9,298.59
7487,50,5,298.52
14928,232,5,298.51
1232,296,8,298.46
15859,184,4,298.42
845,55,13,298.05
14781,95,4,297.97
16628,112,6,297.94
18808,19,6,297.86
17125,10,9,297.86
15013,233,7,297.8
365,100,12,297.8
21703,388,4,297.71
4169,474,4,297.7
16489,74,4,297.66
16848,107,3,297.39
11826,71,12,297.33
6404,117,9,297.23
17168,70,5,297.09
21448,143,5,296.75
15154,491,1,296.48
8675,194,6,296.44
16234,30,6,296.39
19124,50,5,296.32
18054,143,6,296.16
13890,100,6,296.02
22238,9,14,295.99
3018,92,6,295.98
15483,19,10,295.97
10942,261,2,295.92
8277,230,7,295.86
8091,119,16,295.86
2475,136,3,295.78
19754,51,7,295.66
12906,9,9,295.33
5845,26,5,295.2
1085,65,13,295.03
23207,118,6,294.73
4091,152,2,294.71
8701,124,6,294.38
4097,212,7,294.23
12523,26,9,294.08
189,545,1,294.03
6870,16,6,294.02
424,20,8,293.94
2762,353,4,293.74
3045,479,8,293.67
18036,54,4,293.32
9968,16,10,293.07
9005,81,7,293.0
22540,287,4,292.99
767,212,10,292.82
4219,94,7,292.79
8133,57,8,292.65
12631,248,3,292.58
21671,3,5,292.58
22019,0,14,292.42
13948,34,8,292.14
12184,55,15,292.08
18594,208,10,292.07
7786,99,9,292.05
15295,24,8,292.03
14504,3,9,292.02
17752,45,12,291.93
5665,188,7,291.9
567,64,5,291.87
11612,394,3,291.7
13099,97,8,291.61
11885,44,9,291.59
12562,99,7,291.58
13658,97,9,291.55
16683,36,4,291.35
13515,497,1,290.95
19274,371,4,290.94
20109,60,8,290.88
6204,214,4,290.86
17502,290,3,290.8
11652,84,7,290.61
22558,47,8,290.23
1092,5,10,290.18
5065,47,7,289.9
11747,9,8,289.71
3902,512,2,289.66
19033,48,5,289.6
10984,2,13,289.13
22389,376,9,288.97
12671,78,8,288.84
5606,44,8,288.7
14875,14,9,288.57
8038,402,4,288.29
12649,38,11,288.09
10536,224,8,288.09
8136,440,5,288.09
147,199,8,288.07
7333,365,3,287.9
17519,120,5,287.75
14234,108,8,287.68
17528,117,9,287.65
23024,371,7,287.64
19753,27,5,287.5
5872,225,9,287.47
4572,425,2,287.32
17819,155,7,287.31
12048,1,17,287.3
5999,84,5,287.26
4372,337,3,286.94
11017,73,12,286.9
22724,180,11,286.83
22233,250,4,286.63
20317,58,15,286.62
4873,262,3,286.57
11805,46,6,286.55
7052,211,5,286.52
10705,489,4,286.48
19716,92,7,286.42
3819,372,3,286.39
22613,0,11,286.38
22067,276,5,286.35
22283,109,7,286.34
1212,240,9,286.32
10106,99,8,286.3
3899,73,11,286.21
4897,85,6,286.15
13196,236,8,285.96
4853,464,6,285.92
8353,124,4,285.89
4280,124,10,285.8
3984,17,7,285.74
10529,193,8,285.6
21585,32,15,285.59
22717,178,4,285.57
18261,100,8,285.45
21933,289,11,285.42
21441,49,5,285.4
3498,209,6,285.25
547,54,11,284.99
20343,49,10,284.98
433,15,7,284.94
2229,60,4,284.9
992,196,6,284.89
18744,1,4,284.77
5939,150,6,284.73
22975,13,10,284.69
18629,247,6,284.64
14288,417,3,284.34
20272,475,1,283.97
1282,540,1,283.97
1038,541,1,283.97
10268,1,9,283.77
19903,327,6,283.66
4670,50,11,283.53
14570,436,2,283.51
910,39,14,283.41
22670,19,5,283.16
11809,0,7,283.04
8442,19,11,283.01
6618,256,9,283.01
5079,56,11,282.95
14138,495,1,282.92
13288,32,7,282.89
17760,8,7,282.85
22332,57,11,282.84
19895,200,5,282.6
8355,213,6,282.54
12326,387,7,282.5
19608,131,5,282.28
22594,66,16,282.26
17181,115,6,282.26
13702,92,5,282.23
15640,43,7,282.08
16281,57,6,282.06
22541,112,5,281.96
21234,54,4,281.94
14528,218,4,281.89
5978,73,10,281.67
19258,9,3,281.59
19858,48,6,281.56
17662,169,4,281.54
19149,75,8,281.52
23173,389,9,281.51
22720,104,12,281.25
12608,406,6,281.21
8142,6,13,281.19
5278,319,3,281.17
19955,97,5,280.74
18326,93,3,280.7
1993,388,11,280.47
5159,144,8,280.37
10123,20,3,280.24
3376,502,6,280.18
6914,213,9,279.97
998,74,5,279.87
11235,50,6,279.72
7405,233,4,279.67
819,517,7,279.67
22079,134,7,279.62
21980,234,6,279.59
4283,344,3,279.54
1790,110,4,279.28
4797,344,3,279.17
15964,153,4,278.87
4193,529,1,278.86
3783,13,8,278.7
4628,211,10,278.57
10515,107,7,278.3
4805,18,11,278.3
21816,27,8,278.25
8005,122,15,278.1
2466,21,10,277.96
1204,389,4,277.83
4180,38,7,277.79
2460,27,12,277.78
21673,19,6,277.7
18737,15,9,277.66
17915,24,11,277.64
18912,0,9,277.5
7586,330,3,277.49
8986,47,10,277.41
14063,86,8,277.34
19462,353,3,277.28
21086,115,6,277.24
22727,203,3,277.2
14724,408,4,277.04
15894,106,8,277.0
10248,36,8,276.95
15208,39,6,276.44
11957,108,10,276.25
6405,42,5,276.24
3670,78,10,276.06
22749,58,11,275.93
3784,237,7,275.78
22443,29,5,275.39
3406,21,10,275.37
13468,15,7,274.88
19140,104,8,274.88
1732,176,6,274.86
1647,146,8,274.83
18404,378,8,274.71
13845,74,5,274.68
18907,318,7,274.67
629,60,6,274.63
2712,116,14,274.6
6991,112,9,274.27
9524,1,4,274.14
9681,20,7,274.13
19815,198,6,273.95
4507,164,5,273.9
6185,82,8,273.87
11396,152,4,273.85
16760,401,2,273.65
3715,40,5,273.64
1654,220,4,273.59
12228,34,5,273.58
19658,3,11,273.5
17838,172,11,273.3
18699,60,3,272.83
1796,21,6,272.8
7086,192,8,272.63
1284,31,9,272.31
20815,0,6,272.12
14785,366,7,272.12
13582,227,9,272.12
16529,74,3,271.87
13194,226,7,271.57
23439,112,7,271.49
6979,467,3,271.23
744,210,3,271.2
17861,105,6,271.14
15670,13,5,271.0
7177,162,11,270.85
881,73,5,270.85
14005,212,8,270.71
4448,82,8,270.7
10087,213,5,270.57
14163,482,3,270.4
790,2,15,270.37
5152,20,10,270.05
3291,51,9,269.97
2299,0,13,269.88
11697,24,8,269.8
3315,253,7,269.79
21132,17,7,269.69
827,186,7,269.42
270,522,2,269.17
2549,73,5,269.04
15526,451,4,269.0
4113,365,3,268.84
7539,274,8,268.83
14419,75,10,268.78
18318,32,9,268.41
7591,93,7,268.33
2232,537,1,268.32
14069,145,6,268.04
18295,76,8,267.98
6254,437,3,267.97
784,230,4,267.88
12986,95,4,267.87
4542,497,4,267.8
7102,283,9,267.79
10930,15,5,267.77
23370,138,6,267.77
8673,6,6,267.72
1738,219,9,267.57
5210,469,2,267.55
18027,99,10,267.47
16556,36,7,267.46
20295,302,2,267.28
99,196,7,267.25
5910,87,5,267.24
13085,399,4,267.09
19424,117,4,266.96
9314,132,7,266.94
19357,326,3,266.88
21023,188,6,266.87
9938,493,2,266.85
13777,476,3,266.83
9875,93,6,266.8
12435,25,6,266.65
3400,50,6,266.64
15578,29,6,266.61
22508,6,4,266.42
6197,50,6,266.41
21490,6,6,266.28
16107,337,6,266.28
6998,467,3,266.21
9672,239,6,266.12
16053,379,6,266.06
16390,102,17,265.96
22787,416,4,265.72
19673,169,6,265.61
1450,23,7,265.45
12751,19,9,265.19
4649,23,7,265.03
12556,37,7,264.73
7,100,3,264.67
23551,292,6,264.63
4587,430,2,264.61
21021,173,3,264.45
11845,13,4,264.3
12896,194,9,264.07
12022,21,14,264.05
11586,91,4,263.91
3480,120,7,263.8
15912,45,5,263.73
19432,106,8,263.72
21725,375,3,263.63
8458,29,5,263.59
18658,67,13,263.53
11574,29,11,263.49
4896,282,9,263.26
12482,208,5,263.23
12505,383,9,263.22
6901,231,6,262.92
7524,218,8,262.58
9930,509,1,262.54
11799,238,4,262.52
2271,495,3,262.43
13023,234,6,262.33
22712,139,5,262.2
373,176,9,262.18
15201,101,5,262.15
6140,93,5,262.15
18482,104,8,262.13
21837,39,9,262.12
10151,296,7,262.07
6377,74,4,262.06
23436,135,6,261.99
2022,230,3,261.91
8656,512,1,261.79
17889,17,14,261.68
8509,82,9,261.58
15874,488,1,261.38
20132,74,13,261.35
22126,463,3,261.16
23289,228,6,261.09
17559,157,5,261.06
7193,57,13,260.83
2531,470,2,260.81
396,29,7,260.62
19009,324,8,260.44
22752,164,12,260.4
3780,141,4,260.32
21325,383,5,260.16
20822,207,6,260.08
9245,207,2,260.03
14827,134,9,259.79
21216,6,12,259.79
16775,126,3,259.48
22868,20,6,259.47
2332,408,9,259.32
23076,126,4,259.24
16349,488,1,259.05
6882,23,12,259.01
8203,43,10,259.0
800,128,4,258.96
13710,60,8,258.88
12996,9,8,258.8
7450,61,11,258.72
22691,275,5,258.7
19845,308,4,258.58
12430,66,5,258.52
18949,102,6,258.45
18019,314,5,258.26
1882,28,9,258.09
4536,60,15,257.98
20953,400,3,257.98
17380,420,2,257.92
23042,73,5,257.9
1004,149,3,257.88
12548,10,8,257.88
13894,229,4,257.82
10530,205,5,257.79
3028,167,17,257.75
4111,4,9,257.67
1724,207,6,257.65
2261,507,2,257.64
16755,339,3,257.54
12816,25,2,257.47
11502,99,4,257.47
7139,104,10,257.24
21176,49,5,257.22
20784,99,5,257.03
23109,160,7,257.02
18735,135,10,256.98
12082,55,12,256.96
4067,152,8,256.9
19296,61,14,256.69
6947,120,3,256.51
11723,334,5,256.49
280,428,3,256.45
997,262,8,256.25
18615,41,8,256.24
10977,19,5,256.21
5320,229,5,256.12
17189,40,6,255.9
194,535,2,255.78
5348,282,6,255.78
18184,284,4,255.69
643,61,10,255.67
7817,76,6,255.62
15371,15,8,255.51
19629,355,6,255.48
5003,24,10,255.39
10805,336,5,255.33
8840,508,3,255.3
3114,190,5,255.18
8989,39,9,255.14
11121,60,9,255.01
16630,126,9,254.89
12439,266,10,254.86
811,223,3,254.86
21592,103,6,254.84
4040,335,2,254.75
5135,120,5,254.73
19257,17,10,254.52
14394,212,5,254.23
23488,200,3,254.18
22036,13,4,254.02
17999,63,7,253.71
3970,272,6,253.7
14708,339,7,253.6
19377,288,5,253.51
23146,362,7,253.45
18076,102,6,253.43
3962,130,4,253.43
13959,94,3,253.35
1952,386,5,253.25
23185,97,4,253.13
5725,29,5,253.06
16045,484,2,253.02
14437,75,6,252.92
17011,11,6,252.81
11159,33,10,252.81
2502,174,6,252.77
9738,127,9,252.67
7785,368,8,252.65
18643,35,12,252.59
16704,71,7,252.44
4889,8,10,252.4
14433,64,8,252.32
7514,113,6,252.23
12224,300,4,252.18
5155,484,7,252.09
1999,335,5,252.05
7600,114,8,251.86
18168,23,8,251.81
13076,27,9,251.79
12782,142,7,251.73
18056,172,6,251.71
1759,214,5,251.71
10678,9,8,251.6
19834,88,13,251.51
14643,2,8,251.36
16324,313,2,251.18
7173,219,6,250.95
20557,124,5,250.72
19621,94,6,250.59
13207,281,5,250.53
12310,45,9,250.31
920,40,9,250.26
21029,32,8,250.24
13348,428,5,250.02
18832,474,1,250.01
2377,105,6,249.94
806,107,5,249.64
5175,31,15,249.64
16914,122,10,249.63
4014,219,4,249.58
11107,176,5,249.58
19126,9,12,249.49
12913,9,7,249.48
5954,450,2,249.42
12625,215,4,249.37
923,110,6,249.24
21891,112,5,249.19
20644,105,5,249.09
6412,147,2,249.04
15810,39,7,248.98
16183,148,4,248.93
11685,117,7,248.91
16587,366,2,248.74
23369,12,7,248.73
10856,388,5,248.69
11559,16,4,248.68
8500,474,12,248.63
4711,74,3,248.43
21553,62,10,248.39
11404,109,5,248.29
7740,122,8,248.13
5740,47,7,247.95
7613,27,8,247.9
7615,117,7,247.86
374,16,7,247.82
18897,252,7,247.77
20749,318,8,247.64
7176,42,10,247.64
8631,0,10,247.63
12670,208,10,247.15
10908,72,4,247.08
2828,432,3,247.06
10992,59,9,246.98
17771,321,2,246.86
18971,15,11,246.84
20878,408,7,246.8
15393,1,13,246.74
988,292,5,246.7
4951,26,12,246.69
8464,80,6,246.66
20411,11,10,246.49
4827,46,5,246.16
11362,319,3,246.03
11571,260,3,245.64
164,1,8,245.59
12308,335,5,245.45
11669,0,7,245.42
20497,84,6,245.16
5137,90,3,245.15
11707,91,4,245.13
21192,108,2,245.12
4612,57,6,245.06
16432,338,3,245.06
13796,16,14,245.02
2597,8,8,244.89
18888,7,8,244.81
9450,169,5,244.76
12133,496,2,244.74
14420,184,5,244.72
9761,145,3,244.62
16037,112,5,244.6
23254,60,6,244.58
10043,116,4,244.53
15831,144,10,244.5
14006,37,8,244.48
12949,43,5,244.38
633,340,6,244.23
9296,306,5,244.22
4935,48,4,244.19
22369,49,8,244.13
20441,101,8,244.05
11604,16,7,243.96
152,163,6,243.96
13808,434,8,243.84
16223,24,6,243.84
22960,123,4,243.83
22857,24,7,243.72
3668,15,5,243.66
1029,450,3,243.61
1247,1,6,243.45
559,29,3,243.27
19811,476,1,243.25
1598,109,6,243.23
9707,228,6,243.11
8049,89,8,243.09
19467,475,3,242.94
82,81,6,242.8
20090,452,3,242.77
15400,203,10,242.68
6138,232,3,242.35
19050,194,2,242.33
13736,74,4,242.3
21392,221,7,242.27
10036,13,6,242.2
22220,45,9,242.15
3009,66,12,242.08
663,8,11,242.08
2999,118,6,242.01
15249,98,2,241.92
12537,19,3,241.87
2449,28,4,241.72
21405,383,7,241.65
19740,30,5,241.51
16127,59,13,241.5
2950,534,1,241.39
14774,147,9,241.29
2135,135,9,241.27
1871,4,9,241.14
19630,123,5,241.06
15658,336,5,241.01
17988,264,7,240.99
5368,124,5,240.72
21836,322,5,240.59
17317,78,5,240.52
15101,66,9,240.42
4032,44,6,240.42
7850,30,10,240.38
9380,39,6,240.26
8057,160,7,240.2
9263,434,3,240.18
3689,52,4,240.11
15016,196,4,239.9
12872,330,6,239.62
10609,39,5,239.61
3873,57,6,239.57
17847,481,1,239.46
15344,20,10,239.1
13368,168,9,239.0
19660,441,4,238.88
6720,48,10,238.85
10518,189,6,238.81
6249,104,6,238.81
6338,448,5,238.81
14782,38,9,238.71
11154,194,4,238.66
6266,232,5,238.49
6558,85,7,238.45
19265,478,1,238.4
16248,49,9,238.27
4825,42,7,238.17
21318,20,10,237.98
5669,69,3,237.98
9790,173,6,237.93
19408,15,7,237.92
23256,7,8,237.89
3340,529,2,237.86
16542,10,7,237.77
9837,124,4,237.74
3459,48,4,237.72
14376,60,13,237.66
18193,9,12,237.65
16259,109,7,237.61
21287,470,2,237.57
5862,25,8,237.57
21306,288,4,237.51
2058,39,6,237.42
12072,40,6,237.36
5708,365,8,237.31
9587,42,7,237.27
18894,25,7,237.22
62,244,11,237.15
5506,20,9,237.01
3806,35,12,237.0
7672,26,10,236.67
15794,52,5,236.57
6409,120,2,236.54
18805,201,6,236.46
11004,80,4,236.41
6243,224,6,236.38
3652,288,3,236.3
5488,19,11,236.13
22879,42,8,236.06
11045,223,4,235.99
20073,8,6,235.98
8750,102,4,235.8
5672,233,3,235.73
6356,178,3,235.64
21956,125,3,235.58
10499,131,6,235.56
17055,148,9,235.54
13619,103,11,235.53
10549,12,9,235.5
16950,213,5,235.49
4862,525,1,235.43
14142,199,4,235.11
20413,211,6,234.93
2339,439,2,234.92
5701,31,7,234.92
5026,7,6,234.91
17912,412,6,234.85
17051,72,7,234.78
11187,482,2,234.73
2147,111,5,234.64
18810,186,5,234.52
20800,256,3,234.48
18921,68,7,234.44
1580,3,11,234.43
4284,219,12,234.16
8898,1,12,234.13
7726,251,2,234.12
20453,162,9,234.1
22709,100,4,233.82
8764,75,7,233.67
2338,438,8,233.61
6859,285,6,233.51
19861,0,12,233.36
3062,103,8,233.36
14236,306,3,233.26
11024,16,8,233.17
7681,196,6,233.16
7384,357,2,233.06
11719,491,1,233.06
20294,329,5,232.87
20763,21,4,232.81
1342,197,7,232.72
2282,133,3,232.62
5279,95,9,232.6
22826,204,3,232.58
1530,327,2,232.48
1445,55,11,232.45
21885,115,6,232.4
12617,106,5,232.25
5912,190,5,231.97
11489,378,7,231.86
10887,9,9,231.8
22550,112,8,231.79
22427,24,8,231.68
19821,18,4,231.65
5213,32,8,231.63
18990,85,9,231.61
2724,160,4,231.61
3452,159,5,231.49
22915,125,6,231.4
4622,527,1,231.3
5525,180,7,231.28
13452,372,5,231.21
9075,116,5,231.18
317,144,5,231.15
19838,102,5,231.14
314,533,3,231.13
22315,204,4,231.02
8582,27,7,230.98
22941,2,7,230.97
12472,37,8,230.92
14472,481,3,230.89
16368,228,4,230.82
5142,522,2,230.82
2420,94,4,230.79
4971,34,10,230.73
21893,58,2,230.45
13390,100,8,230.4
13183,3,3,230.37
8321,440,5,230.15
7336,445,2,230.08
22666,9,4,230.03
10111,38,6,230.01
2044,88,12,229.95
12920,214,6,229.95
3789,26,3,229.8
12141,62,5,229.69
22313,95,5,229.69
8867,27,4,229.45
12665,167,4,229.42
6679,457,7,229.22
3929,98,2,229.17
6445,304,4,229.04
6644,363,3,228.95
10399,11,8,228.87
9800,284,5,228.8
15872,331,3,228.73
20093,261,3,228.73
22122,447,4,228.67
7544,101,6,228.64
9919,54,13,228.4
20017,19,10,228.33
16881,124,9,228.33
20339,108,5,228.3
14319,7,6,228.24
17353,173,3,228.24
13190,161,6,228.11
6389,67,4,228.05
12697,391,6,227.9
17511,47,11,227.86
6118,105,6,227.85
9006,293,6,227.52
11711,95,13,227.2
21397,62,4,227.12
9946,4,5,226.98
2315,7,8,226.89
3434,341,4,226.89
17403,406,6,226.76
12457,71,7,226.74
16118,123,3,226.71
1071,19,4,226.71
13512,307,3,226.68
1656,59,10,226.64
23047,222,7,226.63
10863,158,8,226.6
7038,259,4,226.43
14696,108,5,226.43
17645,453,2,226.42
11155,37,8,226.39
16682,96,5,226.35
10947,134,7,226.34
22112,96,3,226.19
9235,28,7,226.16
20480,248,4,226.14
4719,303,6,226.07
4002,108,4,226.0
15354,217,10,225.98
16567,482,2,225.95
10951,199,10,225.92
12480,67,8,225.91
13562,171,5,225.78
4155,69,4,225.7
2714,312,9,225.68
1485,352,3,225.56
16371,78,11,225.34
14043,187,2,225.26
20635,92,4,225.24
12882,39,5,225.19
12737,155,4,225.18
6453,490,1,225.01
3461,31,5,224.92
1018,53,8,224.9
5870,27,5,224.87
6468,199,6,224.68
19759,384,2,224.64
6693,46,5,224.5
12050,47,8,224.4
21304,74,4,224.38
22698,427,3,224.34
5082,269,5,224.25
10800,37,10,224.12
7915,371,2,223.72
17984,338,7,223.56
20835,69,4,223.47
15693,490,1,223.38
18795,14,6,223.33
6127,53,9,223.32
13902,21,4,223.31
4725,58,5,223.29
3380,17,5,223.28
5270,127,5,223.26
2434,74,10,223.25
11909,28,8,223.2
8940,35,7,223.16
12570,405,5,223.06
13277,337,4,222.86
16117,282,4,222.54
5352,264,4,222.37
21319,471,1,222.34
21540,403,6,222.25
22308,69,5,222.23
214,252,7,222.22
18526,451,4,222.21
519,16,8,222.14
3991,161,8,222.13
17829,12,7,222.08
21461,36,7,222.06
11481,81,8,222.0
2023,383,4,221.96
4203,157,9,221.92
20907,382,5,221.51
20991,472,1,221.46
39,111,5,221.45
14374,132,2,221.37
8955,223,4,221.37
23334,176,3,221.32
15547,286,5,221.23
3956,132,8,221.22
3035,58,9,221.21
17220,99,5,221.2
12532,501,1,221.18
15059,270,4,221.13
3774,86,4,221.05
17639,396,7,221.04
7804,106,2,220.79
12928,231,2,220.76
21406,277,3,220.71
2234,355,2,220.71
2881,2,6,220.67
12709,100,6,220.66
14158,44,4,220.64
667,335,4,220.64
587,291,6,220.46
7513,2,12,220.45
22568,67,13,220.39
22917,149,3,220.38
21704,119,16,220.32
19096,78,10,220.16
3835,136,4,220.11
18359,3,7,220.09
12197,313,6,219.94
16712,19,5,219.92
4093,274,3,219.85
766,358,9,219.83
19251,116,3,219.79
4080,523,1,219.75
5772,158,5,219.68
8316,176,2,219.66
19210,348,5,219.65
23490,61,4,219.61
20832,14,5,219.57
3657,26,8,219.5
14210,22,3,219.49
5197,255,7,219.42
2952,11,16,219.4
11382,71,12,219.38
93,543,2,219.33
10892,10,5,219.29
441,27,10,219.25
406,55,5,219.21
12138,158,5,219.1
11635,104,7,219.07
21466,97,3,219.05
10131,60,13,218.97
15352,120,12,218.94
6541,128,9,218.92
12804,32,7,218.81
21092,102,8,218.72
20596,155,4,218.67
20959,39,10,218.51
7825,118,5,218.47
17678,334,2,218.46
12727,490,2,218.34
9563,20,5,218.32
10469,149,5,218.25
5397,218,3,218.23
4756,66,11,218.14
19985,32,7,218.14
5928,220,3,218.0
21872,81,5,217.75
21047,313,4,217.71
13313,393,2,217.7
22221,249,2,217.7
14523,427,9,217.68
17107,478,2,217.5
4635,124,4,217.49
3002,121,6,217.47
18963,60,4,217.3
16863,3,7,217.25
69,542,2,217.08
624,251,6,216.87
5267,17,9,216.78
12175,235,6,216.66
21804,40,4,216.62
10067,31,5,216.45
12400,3,5,216.42
23356,172,7,216.31
21317,90,3,216.3
22044,288,3,216.29
12046,23,8,216.24
2860,440,4,216.19
570,151,3,216.17
6982,32,6,216.16
14675,187,3,216.15
18107,262,5,216.08
12210,343,6,216.08
7798,98,6,215.9
16759,234,5,215.77
8814,170,10,215.62
15516,117,3,215.61
10381,436,4,215.36
15505,110,2,215.33
422,412,5,215.32
5092,133,3,215.21
1037,28,3,215.17
22699,7,14,215.17
15173,246,3,215.16
23294,211,4,215.06
6895,49,7,215.01
946,152,8,214.99
417,299,4,214.98
13070,499,1,214.95
15987,20,8,214.89
17664,27,10,214.69
13117,16,12,214.63
608,25,6,214.6
12321,436,4,214.52
16193,467,4,214.52
13089,499,1,214.51
1672,13,7,214.43
11919,173,6,214.18
7728,32,9,214.17
15042,203,8,214.12
21187,234,7,214.06
7366,98,2,214.01
962,26,9,213.93
14329,340,2,213.92
2172,371,4,213.91
20265,335,2,213.84
12053,10,7,213.81
15830,130,6,213.8
799,154,4,213.73
21059,15,7,213.72
4986,320,7,213.71
14679,57,4,213.62
16101,113,2,213.62
17530,145,3,213.61
10904,15,11,213.55
4921,136,10,213.48
776,36,10,213.45
4350,270,3,213.38
14622,192,2,213.35
14632,22,5,213.23
2006,494,4,213.16
10098,28,11,213.08
18651,420,3,213.04
3119,526,3,212.94
13531,107,6,212.93
12287,17,3,212.75
17458,6,7,212.75
5060,12,9,212.71
6261,67,5,212.67
21768,14,9,212.66
20898,114,5,212.64
9350,62,9,212.52
23380,21,8,212.5
1951,202,2,212.24
856,195,4,212.23
13901,144,8,212.18
6764,162,9,212.16
21985,160,7,212.08
14100,76,4,212.07
21789,18,6,212.02
